Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling,child_mortality_rate,immunization_avg,economic_strength,education_index,mortality_pressure
Chile,2014,Developing,83.0,83.0,1.0986122886681098,7.16,7.763871114073392,95.0,0.0,63.1,1.0986122886681098,95.0,7.79,95.0,0.0953101798043248,9.603623431320266,16.68419318690512,0.8,0.8,0.841,16.2,2.1972245773362196,95.0,8.076647305740343,13.624199999999998,83.09531017980433
Chile,2013,Developing,81.0,84.0,1.0986122886681098,7.2,7.80107296110994,9.0,0.0,62.5,1.0986122886681098,9.0,7.53,91.0,0.0953101798043248,9.676737331250033,16.67559394143471,0.8,0.8,0.831,15.6,2.1972245773362196,36.333333333333336,8.041368722268777,12.9636,84.09531017980433
Chile,2012,Developing,79.9,84.0,1.0986122886681098,6.76,7.723906350341061,9.0,0.0,61.8,1.0986122886681098,9.0,7.24,9.0,0.0953101798043248,9.644258771797874,14.369250258319925,0.8,0.8,0.826,15.5,2.1972245773362196,9.0,7.966157745505043,12.802999999999999,84.09531017980433
Chile,2011,Developing,79.8,86.0,1.0986122886681098,7.26,5.359479693187084,94.0,1.9459101490553128,61.2,1.0986122886681098,93.0,7.0,94.0,0.0953101798043248,7.29756001439958,16.657704514158834,0.8,0.8,0.82,15.4,2.1972245773362196,93.66666666666667,5.983999211807655,12.628,86.09531017980433
Chile,2010,Developing,79.1,89.0,1.0986122886681098,7.93,5.184546663645648,92.0,0.0,6.6,1.0986122886681098,92.0,6.97,92.0,0.0953101798043248,7.160207224489383,16.648332943253127,0.8,0.9,0.815,15.2,2.1972245773362196,92.0,5.835568887958847,12.387999999999998,89.09531017980433
Chile,2009,Developing,79.3,91.0,1.0986122886681098,7.67,5.206892206770892,94.0,0.6931471805599453,59.9,1.0986122886681098,94.0,7.39,94.0,0.0953101798043248,7.126351097015488,16.63864046995681,0.8,0.9,0.816,15.3,2.1972245773362196,94.0,5.815102495164638,12.4848,91.09531017980433
Chile,2008,Developing,79.6,88.0,1.0986122886681098,7.31,5.491221637119714,95.0,0.0,59.3,1.0986122886681098,95.0,6.87,95.0,0.0953101798043248,7.485697422988572,16.628637814553272,0.9,0.9,0.804,15.2,2.1972245773362196,95.0,6.018500728082812,12.2208,88.09531017980433
Chile,2007,Developing,78.9,9.0,1.0986122886681098,7.39,5.349426684637986,92.0,0.0,58.7,1.0986122886681098,95.0,6.35,96.0,0.0953101798043248,7.331634770175489,16.618367054366576,0.9,0.9,0.797,14.8,2.1972245773362196,94.33333333333333,5.843312911829865,11.7956,9.095310179804326
Chile,2006,Developing,78.9,91.0,1.0986122886681098,7.33,7.15202577637361,95.0,0.0,58.1,1.0986122886681098,94.0,6.18,94.0,0.0953101798043248,9.157538701297716,16.607889223596267,0.9,0.9,0.796,14.9,2.1972245773362196,94.33333333333333,7.289400806232982,11.8604,91.09531017980433
Chile,2005,Developing,78.4,93.0,1.0986122886681098,7.57,6.8627207666501855,91.0,0.0,57.4,1.0986122886681098,92.0,6.69,91.0,0.0953101798043248,8.938052111148767,14.294699993215252,0.9,1.0,0.79,14.6,2.1972245773362196,91.33333333333333,7.061061167807527,11.534,93.09531017980433
Chile,2004,Developing,78.0,97.0,1.0986122886681098,6.32,4.379343648433014,91.0,0.0,56.8,1.0986122886681098,94.0,6.93,93.0,0.0953101798043248,6.434270919015572,16.58645912338192,0.9,1.0,0.781,14.3,2.1972245773362196,92.66666666666667,5.025165587751162,11.1683,97.09531017980433
Chile,2003,Developing,77.9,1.0,1.0986122886681098,6.37,6.371781649737672,91.0,0.6931471805599453,56.1,1.0986122886681098,96.0,7.34,96.0,0.0953101798043248,8.474014157092189,16.575491573528254,1.0,1.0,0.775,14.0,2.1972245773362196,94.33333333333333,6.567360971746447,10.85,1.0953101798043248
Chile,2002,Developing,77.8,11.0,1.0986122886681098,6.06,6.517347504552223,91.0,0.0,55.4,1.3862943611198906,97.0,6.48,97.0,0.0953101798043248,8.403922778619359,16.56429545377622,1.0,1.0,0.768,13.9,2.4849066497880004,95.0,6.454212693979668,10.6752,11.095310179804326
Chile,2001,Developing,77.3,16.0,1.0986122886681098,6.1,6.534532286071232,91.0,0.0,54.7,1.3862943611198906,96.0,6.51,97.0,0.0953101798043248,8.433086608225109,16.55279394195676,1.0,1.0,0.761,13.7,2.4849066497880004,94.66666666666667,6.417578908859308,10.425699999999999,16.095310179804326
Chile,2000,Developing,77.3,13.0,1.0986122886681098,6.24,4.3194652172447405,91.0,0.0,54.0,1.3862943611198906,91.0,6.4,91.0,0.0953101798043248,6.239044051736926,16.540926104878235,1.1,1.1,0.755,13.5,2.4849066497880004,91.0,4.710478259061379,10.1925,13.095310179804326
China,2015,Developing,76.1,85.0,5.062595033026967,3.77,0.0,99.0,10.654007012953944,32.9,5.214935757608986,99.0,5.75,99.0,0.0953101798043248,6.768736788877839,11.828633612238711,3.6,2.9,0.734,13.5,10.277530790635954,99.0,4.968252803036334,9.908999999999999,85.09531017980433
China,2014,Developing,75.8,86.0,5.147494476813453,5.78,4.70839794162928,99.0,10.871022577597294,31.9,5.293304824724492,99.0,5.55,99.0,0.0953101798043248,8.946963689186171,11.823552281917108,3.7,3.0,0.723,13.1,10.440799301537945,99.0,6.468654747281602,9.4713,86.09531017980433
China,2013,Developing,75.6,88.0,5.225746673713202,5.79,2.393844537089538,99.0,10.199286593089855,3.9,5.37989735354046,99.0,5.39,99.0,0.0953101798043248,6.657723379338236,11.818489203205418,3.8,3.2,0.713,12.7,10.60564402725366,99.0,4.746956769468162,9.0551,88.09531017980433
China,2012,Developing,75.4,89.0,5.308267697401205,5.74,4.558439693537841,99.0,8.729720590267258,3.0,5.455321115357702,99.0,5.26,99.0,0.0953101798043248,8.754457847839635,11.81817236860148,3.9,3.3,0.703,12.4,10.763588812758908,99.0,6.154383867031263,8.7172,89.09531017980433
China,2011,Developing,75.2,91.0,5.375278407684165,5.63,4.52469194287443,99.0,9.204724633190548,29.0,5.529429087511423,99.0,5.3,99.0,0.0953101798043248,8.636716251906542,11.808679868312884,4.1,3.5,0.7,12.8,10.904707495195588,99.0,6.045701376334579,8.959999999999999,91.09531017980433
China,2010,Developing,75.0,92.0,5.44673737166631,5.75,1.8962328173190863,99.0,10.549543125562224,28.1,5.594711379601839,99.0,4.89,99.0,0.0953101798043248,6.125804178332173,11.80392203838984,4.2,3.6,0.691,12.5,11.041448751268149,99.0,4.2329306872275305,8.6375,92.09531017980433
China,2009,Developing,74.9,93.0,5.517452896464707,4.88,3.937368853004323,99.0,10.867844376979322,27.3,5.666426688112432,99.0,5.8,99.0,0.0953101798043248,8.25308031493748,11.799058838807154,4.4,3.8,0.682,12.2,11.18387958457714,99.0,5.628600774787361,8.3204,93.09531017980433
China,2008,Developing,74.5,97.0,5.58724865840025,4.27,3.694491111272042,95.0,11.786320968663556,26.5,5.733341276897746,99.0,4.59,97.0,0.0953101798043248,8.15255737133773,14.096663361053158,4.5,4.0,0.672,11.9,11.320589935297996,97.0,5.478518553538955,7.9968,97.09531017980433
China,2007,Developing,74.4,96.0,5.655991810819852,3.88,5.748317509383001,92.0,11.599323320460693,25.7,5.808142489980444,94.0,4.32,93.0,0.0953101798043248,7.899660302198554,14.091539495614786,4.7,4.1,0.659,11.4,11.464134300800296,93.0,5.205876139148847,7.512600000000001,96.09531017980433
China,2006,Developing,74.2,98.0,5.730099782973574,3.28,3.425676306056977,91.0,11.508947563601003,24.9,5.8888779583328805,94.0,4.52,93.0,0.0953101798043248,5.704547768410886,9.481359383531425,4.8,4.3,0.646,11.0,11.618977741306455,92.66666666666667,3.6851378583934324,7.106,98.09531017980433
China,2005,Developing,73.9,99.0,5.808142489980444,2.92,5.15132204117146,84.0,11.729809466113291,24.1,5.973809611869261,87.0,4.66,87.0,0.0953101798043248,7.4698923429710415,9.500993027872797,5.0,4.4,0.634,10.6,11.781952101849704,86.0,4.735911745443641,6.7204,99.09531017980433
China,2004,Developing,73.5,11.0,5.8888779583328805,3.04,0.9503769862245804,79.0,11.16407695728096,23.4,6.059123195581797,87.0,4.72,87.0,0.0953101798043248,5.073099552938462,11.772794310776526,5.1,4.6,0.622,10.2,11.948001153914678,84.33333333333333,3.1554679219277233,6.344399999999999,11.095310179804326
China,2003,Developing,73.1,13.0,5.971261839790462,2.96,4.819769619260286,75.0,11.182753340897497,22.6,6.148468295917647,87.0,4.82,86.0,0.0953101798043248,7.162120655937893,9.463819123086465,5.3,4.7,0.61,9.9,12.11973013570811,82.66666666666667,4.368893600122115,6.039,13.095310179804326
China,2002,Developing,72.7,16.0,6.0473721790462776,2.91,4.676178692184533,7.0,10.974077524630472,21.9,6.238324625039508,86.0,4.79,86.0,0.0953101798043248,7.047156895578193,7.158513997329321,5.5,4.9,0.6,9.7,12.285696804085784,59.666666666666664,4.228294137346916,5.819999999999999,16.095310179804326
China,2001,Developing,72.2,11.0,6.126869184114185,2.84,2.7233095140077928,65.0,11.395975831937385,21.2,6.326149473155099,86.0,4.56,86.0,0.0953101798043248,5.038136317131263,11.753405860937711,5.7,5.0,0.592,9.6,12.453018657269284,79.0,2.9825766997417076,5.683199999999999,11.095310179804326
China,2000,Developing,71.7,115.0,6.19644412779452,3.06,2.9156373060566003,6.0,11.171758224044796,2.5,6.411818267709897,86.0,4.6,85.0,0.0953101798043248,6.867320897871764,14.048720077009808,5.9,5.1,0.583,9.5,12.608262395504418,59.0,4.003648083459238,5.5385,115.09531017980433
Colombia,2015,Developing,74.8,143.0,2.3978952727983707,3.77,0.0,91.0,0.6931471805599453,57.9,2.5649493574615367,91.0,5.75,91.0,0.0953101798043248,6.470064800517711,17.691464796034904,2.1,1.9,0.724,13.6,4.962844630259907,91.0,4.684326915574823,9.8464,143.09531017980433
Colombia,2014,Developing,74.6,144.0,2.4849066497880004,4.38,7.269956354192272,9.0,0.0,57.2,2.5649493574615367,9.0,7.2,9.0,0.0953101798043248,8.976437070607448,17.68236697812398,2.1,1.9,0.72,13.6,5.049856007249537,9.0,6.463034690837362,9.792,144.09531017980433
Colombia,2013,Developing,74.4,145.0,2.4849066497880004,4.41,2.7826971358942347,91.0,0.6931471805599453,56.4,2.6390573296152584,91.0,6.84,91.0,0.0953101798043248,4.437772314964438,17.672929151194264,2.1,1.9,0.712,13.3,5.123963979403259,91.0,3.15969388825468,9.4696,145.09531017980433
Colombia,2012,Developing,74.3,143.0,2.4849066497880004,4.44,7.305790562171593,92.0,0.6931471805599453,55.7,2.6390573296152584,91.0,6.93,91.0,0.0953101798043248,8.97284233992383,17.66313318737904,2.1,1.9,0.707,13.2,5.123963979403259,91.33333333333333,6.3437995343261475,9.3324,143.09531017980433
Colombia,2011,Developing,74.2,144.0,2.5649493574615367,4.37,5.2220158615901004,85.0,1.9459101490553128,55.0,2.70805020110221,85.0,6.64,85.0,0.0953101798043248,8.885819981838692,15.351656442194908,2.2,2.0,0.7,13.0,5.272999558563747,85.0,6.220073987287084,9.1,144.09531017980433
Colombia,2010,Developing,73.6,15.0,2.5649493574615367,4.28,4.7383333135613634,88.0,0.0,54.2,2.772588722239781,88.0,6.76,88.0,0.0953101798043248,6.440396852101794,15.339804004191285,2.2,2.0,0.695,12.8,5.337538079701318,88.0,4.4760758122107465,8.895999999999999,15.095310179804326
Colombia,2009,Developing,73.6,15.0,2.6390573296152584,4.34,6.848691243598249,92.0,0.0,53.5,2.772588722239781,92.0,7.1,92.0,0.0953101798043248,8.546639776293688,17.631379031222945,2.2,2.0,0.691,12.4,5.4116460518550396,92.0,5.905728085418938,8.5684,15.095310179804326
Colombia,2008,Developing,73.5,146.0,2.70805020110221,4.45,6.886603560271232,92.0,0.0,52.8,2.833213344056216,92.0,6.62,92.0,0.0953101798043248,8.600564108298128,15.317707298525844,2.3,2.0,0.683,12.2,5.541263545158426,92.0,5.874185285967622,8.3326,146.09531017980433
Colombia,2007,Developing,73.5,144.0,2.70805020110221,4.66,6.661336287629622,93.0,0.0,52.0,2.8903717578961645,93.0,6.25,93.0,0.0953101798043248,8.450031416020547,17.608177183178345,2.3,2.1,0.675,11.9,5.598421958998374,93.0,5.70377120581387,8.0325,144.09531017980433
Colombia,2006,Developing,73.1,147.0,2.772588722239781,4.53,4.150048985808122,93.0,0.0,51.3,2.8903717578961645,94.0,6.11,93.0,0.0953101798043248,5.942242159543475,17.595959636538247,2.3,2.1,0.669,11.5,5.662960480135945,93.33333333333333,3.975360004734585,7.6935,147.09531017980433
Colombia,2005,Developing,73.1,144.0,2.772588722239781,4.38,6.278485434024774,93.0,0.0,5.5,2.9444389791664403,93.0,5.82,93.0,0.0953101798043248,8.12777543307341,17.583331382733483,2.4,2.1,0.658,11.1,5.717027701406222,93.0,5.348076234962304,7.3038,144.09531017980433
Colombia,2004,Developing,72.8,148.0,2.833213344056216,4.26,3.765367331937069,89.0,0.0,49.8,2.995732273553991,89.0,5.37,89.0,0.0953101798043248,5.617677748352778,17.57027521977625,2.4,2.2,0.658,11.3,5.8289456176102075,89.0,3.6964319584161283,7.4354000000000005,148.09531017980433
Colombia,2003,Developing,72.4,15.0,2.833213344056216,4.25,6.037402766918865,92.0,0.0,49.0,2.995732273553991,92.0,5.92,92.0,0.0953101798043248,7.717465850400701,17.5567962968621,2.5,2.2,0.659,11.6,5.8289456176102075,92.0,5.085809995414062,7.6444,15.095310179804326
Colombia,2002,Developing,71.8,163.0,2.8903717578961645,4.45,5.97857524403628,78.0,4.941642422609304,48.2,3.044522437723423,83.0,5.67,81.0,0.0953101798043248,7.765028586031573,17.542949256509285,2.5,2.3,0.656,11.5,5.934894195619588,80.66666666666667,5.093858752436712,7.5440000000000005,163.09531017980433
Colombia,2001,Developing,71.5,165.0,2.8903717578961645,4.43,6.004925011712411,8.0,1.3862943611198906,47.5,3.091042453358316,83.0,5.96,8.0,0.0953101798043248,7.781913387420392,13.120160953849128,2.5,2.3,0.653,11.4,5.981414211254481,33.0,5.081589441985516,7.4442,165.09531017980433
Colombia,2000,Developing,71.4,167.0,2.9444389791664403,4.66,6.169891407324531,78.0,0.6931471805599453,46.7,3.091042453358316,82.0,5.91,79.0,0.0953101798043248,7.813267260682573,13.003487494808205,2.6,2.3,0.65,11.3,6.035481432524756,79.66666666666667,5.078623719443673,7.345000000000001,167.09531017980433
Comoros,2015,Developing,63.5,227.0,0.6931471805599453,3.77,0.0,91.0,0.0,24.2,1.0986122886681098,92.0,5.75,91.0,0.5877866649021191,6.591188548208061,13.563742455360162,6.7,6.5,0.498,11.1,1.791759469228055,91.33333333333333,3.282411897007614,5.5278,227.58778666490213
Comoros,2014,Developing,63.2,23.0,0.6931471805599453,0.01,4.315697834876713,88.0,0.0,23.7,1.0986122886681098,87.0,6.75,87.0,0.5877866649021191,6.749877771986943,13.540265491002843,6.8,6.6,0.497,11.1,1.791759469228055,87.33333333333333,3.354689252677511,5.5167,23.58778666490212
Comoros,2013,Developing,62.9,233.0,0.6931471805599453,0.01,4.1363568215360855,88.0,0.0,23.2,1.0986122886681098,85.0,6.51,87.0,0.5877866649021191,6.727841160781003,8.91139510724569,6.8,6.6,0.49,10.9,1.791759469228055,86.66666666666667,3.2966421687826917,5.341,233.58778666490213
Comoros,2012,Developing,62.5,237.0,1.0986122886681098,0.01,4.374373495343443,89.0,0.6931471805599453,22.6,1.0986122886681098,85.0,7.11,86.0,0.5877866649021191,6.671567841114276,13.492365715769855,6.9,6.7,0.484,10.8,2.1972245773362196,86.66666666666667,3.2290388350993093,5.2272,237.58778666490213
Comoros,2011,Developing,62.2,241.0,1.0986122886681098,0.12,4.105278727433342,83.0,1.3862943611198906,22.1,1.0986122886681098,85.0,6.1,83.0,0.1823215567939546,6.72233936580174,11.245960634107169,7.0,6.8,0.479,10.6,2.1972245773362196,83.66666666666667,3.2200005562190332,5.0774,241.18232155679397
Comoros,2010,Developing,61.8,246.0,1.0986122886681098,0.15,3.8775189011506535,74.0,0.0,21.6,1.0986122886681098,82.0,5.82,74.0,0.0953101798043248,6.646616837676344,13.444001850027584,7.1,6.9,0.476,10.5,2.1972245773362196,76.66666666666667,3.1637896147339397,4.997999999999999,246.09531017980433
Comoros,2009,Developing,61.3,251.0,1.0986122886681098,0.17,4.060262386303808,83.0,0.6931471805599453,21.1,1.0986122886681098,84.0,3.82,83.0,0.0953101798043248,6.65871095479262,13.419876466660948,7.2,7.0,0.465,10.3,2.1972245773362196,83.33333333333333,3.0963005939785684,4.7895,251.09531017980433
Comoros,2008,Developing,61.0,255.0,1.0986122886681098,0.12,4.547200864757481,81.0,0.0,2.6,1.0986122886681098,81.0,5.13,81.0,0.0953101798043248,6.680823549071061,13.395789312307906,7.2,7.1,0.461,10.2,2.1972245773362196,81.0,3.079859656121759,4.7021999999999995,255.09531017980433
Comoros,2007,Developing,66.0,259.0,1.0986122886681098,0.16,2.3113107330313496,75.0,0.0,2.1,1.0986122886681098,75.0,4.93,75.0,0.0953101798043248,4.30080726521364,11.069181999552008,7.3,7.2,0.459,10.0,2.1972245773362196,75.0,1.974070534733061,4.59,259.0953101798043
Comoros,2006,Developing,63.0,262.0,1.0986122886681098,0.25,4.357072809157884,69.0,4.454347296253507,19.6,1.0986122886681098,69.0,4.57,69.0,0.0953101798043248,6.4760291027750885,13.347785929821605,7.4,7.3,0.451,9.9,2.1972245773362196,69.0,2.920689125351565,4.4649,262.0953101798043
Comoros,2005,Developing,60.0,266.0,1.0986122886681098,0.24,4.2622226387209885,68.0,6.816735880594968,19.2,1.0986122886681098,67.0,4.32,68.0,0.0953101798043248,6.434440124684784,13.323879533545671,7.5,7.4,0.434,9.7,2.1972245773362196,67.66666666666667,2.7925470141131963,4.2097999999999995,266.0953101798043
Comoros,2004,Developing,59.8,269.0,1.0986122886681098,0.27,2.1056099873755114,77.0,0.0,18.8,1.0986122886681098,73.0,3.96,76.0,0.0953101798043248,6.425549057783899,13.300055903414592,7.5,7.5,0.0,9.5,2.1972245773362196,75.33333333333333,0.0,0.0,269.0953101798043
Comoros,2003,Developing,59.6,271.0,1.0986122886681098,0.26,3.830598357564976,28.0,0.0,18.4,1.0986122886681098,8.0,3.65,8.0,0.0953101798043248,6.301824752007806,13.276306035596589,7.6,7.6,0.0,9.2,2.1972245773362196,14.666666666666666,0.0,0.0,271.0953101798043
Comoros,2002,Developing,59.5,271.0,1.0986122886681098,0.08,3.4150665896822074,91.0,0.0,18.0,1.0986122886681098,98.0,3.39,89.0,0.0953101798043248,6.073664491886857,13.252478942727684,7.7,7.7,0.0,8.8,2.1972245773362196,92.66666666666667,0.0,0.0,271.0953101798043
Comoros,2001,Developing,59.5,272.0,0.6931471805599453,0.08,3.030974430333621,91.0,0.0,17.6,1.0986122886681098,7.0,2.86,7.0,0.0953101798043248,5.98376482090064,13.228323913014174,7.8,7.8,0.0,8.5,1.791759469228055,35.0,0.0,0.0,272.0953101798043
Comoros,2000,Developing,59.5,272.0,0.6931471805599453,0.09,3.584337665429917,91.0,0.0,17.3,1.0986122886681098,7.0,3.56,7.0,0.0953101798043248,5.931854810465075,13.203681578981866,7.9,7.9,0.0,8.2,1.791759469228055,35.0,0.0,0.0,272.0953101798043
Congo,2015,Developing,64.7,267.0,2.079441541679836,3.77,0.0,8.0,7.215239978730097,27.4,2.3978952727983707,8.0,5.75,8.0,1.33500106673234,7.128513323636497,14.155425433327226,7.5,7.1,0.59,11.1,4.477336814478207,8.0,4.205822860945533,6.5489999999999995,268.33500106673233
Congo,2014,Developing,64.2,275.0,2.079441541679836,0.01,0.0,9.0,4.276666119016055,26.8,2.3978952727983707,9.0,5.15,9.0,1.3862943611198906,7.128513323636497,14.155425433327226,7.6,7.3,0.581,11.1,4.477336814478207,9.0,4.141666241032804,6.4491,276.3862943611199
Congo,2013,Developing,63.9,274.0,2.079441541679836,0.01,0.0,85.0,4.8283137373023015,26.2,2.3978952727983707,85.0,5.9,85.0,1.3862943611198906,7.128513323636497,14.155425433327226,7.7,7.4,0.576,11.1,4.477336814478207,85.0,4.106023674414622,6.393599999999999,275.3862943611199
Congo,2012,Developing,63.7,273.0,2.079441541679836,0.01,0.0,62.0,5.564520407322694,25.6,2.3978952727983707,61.0,3.98,85.0,1.4586150226995167,7.128513323636497,14.155425433327226,7.9,7.5,0.557,10.2,4.477336814478207,69.33333333333333,3.9705819212655293,5.6814,274.4586150226995
Congo,2011,Developing,62.9,285.0,2.079441541679836,3.82,0.0,7.0,5.755742213586912,25.0,2.3978952727983707,69.0,2.79,82.0,1.5040773967762742,7.128513323636497,14.155425433327226,8.0,7.6,0.558,10.7,4.477336814478207,52.666666666666664,3.9777104345891656,5.9706,286.50407739677627
Congo,2010,Developing,62.0,298.0,2.079441541679836,3.53,0.0,74.0,1.6094379124341005,24.5,2.3978952727983707,72.0,2.29,74.0,1.5686159179138452,7.128513323636497,14.155425433327226,8.1,7.7,0.548,10.5,4.477336814478207,73.33333333333333,3.9064253013528005,5.7540000000000004,299.56861591791386
Congo,2009,Developing,68.0,314.0,2.079441541679836,3.47,0.0,75.0,0.6931471805599453,23.9,2.4849066497880004,76.0,2.27,78.0,1.6094379124341005,7.128513323636497,14.155425433327226,8.3,7.9,0.545,10.3,4.564348191467836,76.33333333333333,3.885039761381891,5.613500000000001,315.6094379124341
